role_id,member_id,day_type,window_order,start_local_time,end_local_time,time_status,basis
cityrole-0032,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0032,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0032,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0032,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0032,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0033,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0033,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0034,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0034,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0035,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0035,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0035,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0035,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0035,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0036,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0036,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0036,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0037,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0038,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0038,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m03,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0038,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0039,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0040,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0040,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0040,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0040,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0040,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0041,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0041,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m04,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m05,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m05,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m05,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m05,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0041,m05,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0042,m04,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0042,m04,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0043,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0043,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0044,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0044,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0044,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0044,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0044,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0045,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0045,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0045,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0045,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0045,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0046,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0046,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0046,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0046,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0047,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m03,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0048,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0049,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0050,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0050,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0050,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m04,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m04,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m04,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0051,m04,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0052,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0052,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0052,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0053,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0053,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0054,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m02,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m02,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0054,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0055,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0055,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0055,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0055,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0056,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0056,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0056,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0057,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0058,m01,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0058,m01,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0058,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0058,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0058,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0058,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0058,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0059,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0059,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0059,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0059,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0059,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m01,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m01,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m01,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m02,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m03,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m03,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m03,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0060,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0061,m01,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0061,m01,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0061,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0061,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0061,m02,weekday,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0061,m02,weekend,0,,,UNKNOWN,irregular_routine_not_fixed_clock
cityrole-0062,m01,weekday,1,00:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m01,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m01,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m02,weekday,1,00:00,09:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m02,weekday,2,12:00,15:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m02,weekday,3,19:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m02,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m02,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m03,weekday,1,00:00,07:30,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m03,weekday,2,18:30,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m03,weekend,1,00:00,10:00,SYNTHETIC_TYPICAL,B_member_routine_template
cityrole-0062,m03,weekend,2,13:00,24:00,SYNTHETIC_TYPICAL,B_member_routine_template
